場所名稱,縣市,鄉/鎮/市/區,村/里,大道/路/街/地區,段,巷/弄/衖,號,樓（之~）,電話,開放時間,注意事項,設置依據
陽明海洋文化藝術館,基隆市,仁愛區,,港西街,,,4號,2樓,"02-24215681
#105李先生","週二至週日
09:00-17:00
休館時間：週一、除夕大年初一",使用前先洽一樓服務台購票處,依法設置
基隆城際轉運站,基隆市,仁愛區,,港西街,,,5-1號,2樓,02-24280585 楊先生,"週一至週日
05:00-23:00",使用前先洽櫃台，取錀匙,依法設置
財政部關務署基隆關,基隆市,仁愛區,,港西街,,,6號,1樓,02-24202951 #1005呂小姐,"週一至週五
09:00~17:00",使用前先洽櫃台，取錀匙,依法設置
基隆港西岸旅客服務中心 1.西2碼頭 2.西3碼頭,基隆市,仁愛區,,港西街,,,16號,1.2樓、2.1樓,02-24206239 盧小姐,有船班時,無,依法設置
三軍總醫院基隆分院附設民眾診療服務處(孝二門診),基隆市,仁愛區,,孝二路,,,39號,2樓,02-24231735 #79253林小姐,24小時,無,依法設置
基隆市仁愛區衛生所,基隆市,仁愛區,,光一路,,,26號,1樓,02-24311592 #29蔡小姐,"週一至週五
08:00~17:00",使用前先洽櫃台，取錀匙,依法設置
基隆市仁愛親子館,基隆市,仁愛區,,光一路,,,28號,5樓,02-24319096 陳小姐,"週二至週六
9:00-12:00 
14:00-17:00",使用前先洽櫃台，取錀匙,依法設置
基隆郵局(愛三路),基隆市,仁愛區,,愛三路,,,130號,1樓,02-24210109 李小姐,"週一至週五
08:00~17:00
週六
08:00~12:00",使用前先洽櫃台，由守衛人員開門引導,依法設置
台灣電力股份有限公司基隆區營業處,基隆市,仁愛區,,仁一路,,,301號,1樓,02-24231156 #5816郭小姐,"週一至週五
08:00~17:00",使用前先洽櫃台，由服務人員引導,依法設置
微風東岸,基隆市,仁愛區,,仁二路,,,236號,3樓,02-24260050 #3001,"週日至週四 
11:00~22:00
週五六 
11:00~22:30",使用前先洽櫃台，須解鎖,依法設置
衛生福利部基隆醫院,基隆市,信義區,,信二路,,,268號,1樓,02-24292525 #3388歐小姐,"週一至週五
08:00~12:00
13:30~17:30 ",需至哺集乳室旁邊的住院服務中心登記並拿取鑰匙,依法設置
基隆市衛生局,基隆市,信義區,,信二路,,,266號,1樓,02-24230181 #1208林先生,"週一至週五
08:00~12:00
13:00~17:00",使用前先洽櫃台，取錀匙,依法設置
基隆市公共圖書館信義分館,基隆市,信義區,,信二路,,,179號,4樓,02-24280406 劉小姐.楊先生,"週二至週六
09:00~21:00
週日
09:00~17:00",無,依法設置
基隆市立體育館,基隆市,信義區,,信二路,,,40-1號,2樓,02-24275518 林先生,"週二至週日
08:00-12:00
13:00-17:30",使用前先洽櫃台，取錀匙,依法設置
基隆市信義區衛生所,基隆市,信義區,,信一路,,,69號,1樓,02-24221633 #108張小姐,"週一至週五
08:00~17:00",使用前先洽櫃台，由服務人員引導,依法設置
基隆市立醫院(院本部),基隆市,信義區,,東信路,,,282號,2樓,02-24652141 #241廖小姐,"週一至週五
08:00~17:00",國定假日不開放,依法設置
基隆市信義親子館,基隆市,信義區,,東信路,,,282-2號,2樓,02-24685368 陳小姐,"週二至週六
09:00-12:00 
14:00-17:00",無,依法設置
臺灣基隆地方檢察署,基隆市,信義區,,東信路,,,178號,1樓,02-24651171 #1039朱先生,"週一至週五
08:00~17:00",使用前先洽櫃台，取錀匙,依法設置
臺灣基隆地方法院,基隆市,信義區,,東信路,,,176號,1樓,02-24652171 #1765楊先生,"週一至週五
08:00~17:00",使用前先洽櫃台，取錀匙,依法設置
基隆市環境保護局,基隆市,信義區,,東光路,,,253號,1樓,02-24651115 #250黃小姐,"週一至週五
08:30~12:00
13:00~16:30",使用前先洽櫃台，取錀匙,依法設置
愛買基隆店,基隆市,信義區,,深溪路,,,53號,B1,02-24681668 #107林先生,"每日
09:00~22:00",無,依法設置
基隆市中山區衛生所,基隆市,中山區,,中山二路,,,15號,1樓,02-24276345 #23李小姐,"週一至週五
08:00~17:00",無,依法設置
臺鐵基隆車站,基隆市,中山區,,中山一路,,,16-1號,1樓,02-24259858 陳小姐,"週一至週日
04:30~00:00",使用前先洽櫃台，取錀匙,依法設置
基隆市消防局,基隆市,安樂區,,基金一路,,129巷,6號,4樓,02-24302691 #455王小姐,"週一至週五
08:30~17:00",使用前先洽櫃台，取錀匙,依法設置
國稅局基隆分局,基隆市,安樂區,,安樂路,2段,,162號,1樓,02-24331900 #412吳小姐,"週一至週五
08:00~17:00",使用前先洽櫃台，取錀匙,依法設置
基隆市安樂區衛生所,基隆市,安樂區,,安樂路,2段,,164號,1樓,02-24318061 #106江小姐,"週一至週五 
08:00~12:00
13:30~17:30",無,依法設置
基隆市地政事務所,基隆市,安樂區,,安樂路,2段,,164號,3樓,02-24324001 #456林先生,"週一至週五
08:00~17:00",無,依法設置
基隆市婦幼福利服務中心,基隆市,安樂區,,麥金路 ,,,482號,1樓,02-24314284 #25郭小姐,"週二至週日
09:00~17:00",無,依法設置
宜蘭縣政府,宜蘭縣,宜蘭市,凱旋里,縣政北路,,,1號,,9251000,週一至週五上午8時至下午5時,無,依法設置
財政部北區國稅局宜蘭分局,宜蘭縣,宜蘭市,,泰山路,,,65號,,9357201,週一至週五上午8時至下午5時,無,依法設置
財政部國有財產署北區分署宜蘭辦事處,宜蘭縣,宜蘭市,,泰山路,,,66號,5樓,9316117,週一至週五上午8時至下午5時,無,依法設置
宜蘭縣史館,宜蘭縣,宜蘭市,凱旋里,縣政北路,,,3號,,9255488,週一至週五上午8時至下午5時,無,依法設置
國立陽明大學附設醫院新民院區1樓門診,宜蘭縣,宜蘭市,,新民路,,,152號,1樓,9325192,門診時間,無,依法設置
國立陽明大學附設醫院蘭陽院區2樓小兒科門診,宜蘭縣,宜蘭市,,校舍路,,,169號,2樓,9325192,8:00-17:30,無,依法設置
國立陽明大學附設醫院蘭陽院區2樓婦產科門診,宜蘭縣,宜蘭市,,校舍路,,,169號,2樓,9325192,8:00-17:30,無,依法設置
國立陽明大學附設醫院蘭陽院區5樓產房,宜蘭縣,宜蘭市,,校舍路,,,169號,5樓,9325192,8:00-17:30,無,依法設置
法務部行政執行署宜蘭分署,宜蘭縣,宜蘭市,,中山路,2段,,261號,,9320747,週一至週五上午8時至下午5時,無,依法設置
臺灣菸酒股份有限公司宜蘭酒廠,宜蘭縣,宜蘭市,,舊城西路,,,3號,,9355526,營業時間,無,依法設置
臺灣銀行宜蘭分行,宜蘭縣,宜蘭市,,舊城南路,,,50號,,9355121,週一至週五上午9時至下午3時,無,依法設置
國營臺灣鐵路股份有限公司宜蘭站,宜蘭縣,宜蘭市,,光復路,,,1號,,9323803,無時間限制,無,依法設置
環華豐股份有限公司新月廣場分公司,宜蘭縣,宜蘭市,,民權路,2段,38巷,6號,4樓,9328800,營業時間,無,依法設置
宜蘭悅川酒店,宜蘭縣,宜蘭市,,中山路,5段,,123號,,9699555,營業時間,無,依法設置
蘭城晶英酒店,宜蘭縣,宜蘭市,,民權路,2段,,36號,6樓,9351000,營業時間,無,依法設置
宜蘭縣立體育場羅東運動公園,宜蘭縣,羅東鎮,,公正路,,,666號,,9541216,週一至週五上午8時至下午5時,無,依法設置
行政院農業委員會林務局羅東林區管理處,宜蘭縣,羅東鎮,,中正北路,,,118號,,9545114,週一至週五上午8時至下午5時,無,依法設置
國營臺灣鐵路股份有限公司羅東站,宜蘭縣,羅東鎮,大新里,公正路,,,2號,,9542117,無時間限制,無,依法設置
臺北榮民總醫院蘇澳分院,宜蘭縣,蘇澳鎮,,蘇濱路,1段,,301號,,9905106,門診時間,無,依法設置
武荖坑風景區,宜蘭縣,蘇澳鎮,,武荖坑路,,,75,,9952852,營業時間,無,依法設置
國營臺灣鐵路股份有限公司蘇澳新站,宜蘭縣,蘇澳鎮,,中山路,2段,,238-1號,,9961004,營業時間,無,依法設置
國道五號蘇澳服務區,宜蘭縣,蘇澳鎮,,蘇新路,,,81號,,9595854,營業時間,無,依法設置
宜蘭縣立蘭陽博物館,宜蘭縣,頭城鎮,,青雲路,3段,,750號,,9779700,營業時間,無,依法設置
凱渡廣場酒店,宜蘭縣,頭城鎮,,烏石港路,,,300號,,9771166,營業時間,無,依法設置
長榮鳳凰酒店,宜蘭縣,礁溪鄉,,健康路,,,77號,,9109988轉2900,營業時間,無,依法設置
礁溪老爺酒店,宜蘭縣,礁溪鄉,,五峰路,,,69號,,9886288 ,營業時間,無,依法設置
礁溪山泉大飯店,宜蘭縣,礁溪鄉,,礁溪路,6段,, 36號 ,,9887979,營業時間,無,依法設置
台北榮民總醫院員山分院,宜蘭縣,員山鄉,,榮光路,,,386號,,9222141,門診時間,無,依法設置
國營臺灣鐵路股份有限公司冬山站,宜蘭縣,冬山鄉,,中正路,,,1號,,9594221,週一至週五上午9時至下午5時,無,依法設置
冬山河親水公園,宜蘭縣,五結鄉,,親河路,2段,,2號,,9502097,營業時間,無,依法設置
國立傳統藝術中心,宜蘭縣,五結鄉,,五濱路,2段,,201號,,9507711,營業時間,無,依法設置
綠舞國際觀光飯店,宜蘭縣,五結鄉,, 五濱路 ,2段,,459號,,9603808,營業時間,無,依法設置
太平山國家森林遊樂區,宜蘭縣,大同鄉,太平村,,,太平巷,58-1號,,9809806,營業時間,無,依法設置
內政部移民署中區事務大隊新竹市服務站,新竹市,北區,,中華路,3段,,12號,,(03)5243517,週一至週五上午8:30~12:00下午13:30~17:00,,依法設置
法務部矯正署新竹看守所,新竹市,北區,,延平路,1段,,110號,,(03)5222083,週一至週五上午8:30~12:00下午13:30~17:00,,依法設置
法務部矯正署新竹監獄(接見服務中心),新竹市,北區,,延平路,1段,,108號,,(03)5222577,週一至週五上午8:30~12:00下午13:30~17:00,,依法設置
法務部矯正署新竹監獄(行政大樓),新竹市,北區,,延平路,1段,,108號,,(03)5222577,週一至週五上午8:30~12:00下午13:30~17:00,,依法設置
南寮旅遊服務中心,新竹市,北區,,南寮街,,,261號,,(03)5360769,週二至週日上午09:30~下午18:00,,依法設置
國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,新竹市,北區,,經國路,1段,442巷,25號,,(03)5326151,24小時,,依法設置
國軍桃園總醫院新竹分院附設民眾診療服務處,新竹市,北區,,武陵路,,,3號,1樓,(03)5348181,週一至週五9:00~21:00週六9:00~12:00/3樓24小時,,依法設置
新竹市文化局眷村博物館(整修中休館),新竹市,北區,,東大路,2段,,105號,,(03)5338442,平日09:00~17:00週一、週二、民俗假日及選舉日休館，請自行前往服務台登記,,依法設置
新竹市文化局演藝廳,新竹市,北區,,東大路,2段,,17號,,(03)5420121,週一至週五上午8:00~下午17:00,,依法設置
新竹市北區托育資源中心暨親子館,新竹市,北區,,南勢六街,,,11號,2樓,(03)5230866,週一休館週二至週日09:30~17:30,,依法設置
新竹市北區衛生所,新竹市,北區,,國華街,,,69號,1、2樓,(03)5353969,週一至週五上午8:00~下午17:00,,依法設置
新竹市地政事務所,新竹市,北區,,光華東街,,,120號,,(03)5325121,週一至週五上午8:00~下午17:00,,依法設置
新竹市竹光國民運動中心,新竹市,北區,,竹光路,,,325號,,(03)5223899,週一至週日上午06:00~下午22:00,,依法設置
新竹市政府,新竹市,北區,,中正路,,,120號,,(03)5216121,週一至週五上午8:00~下午17:00,,依法設置
新竹市消防局,新竹市,北區,,西大路,,,679號,,(03)5229508,週一至週五上午8:00~下午17:00,,依法設置
新竹市警察局,新竹市,北區,,中山路,,,1號,,(03)5224168,週一至週五上午8:00~下午17:00,,依法設置
經濟部水利署第二河川局,新竹市,北區,,北大路,,,97號,,(03)5322334,週一至週五上午8:00~下午17:00,,依法設置
交通部公路總局新竹區監理所新竹市監理站,新竹市,東區,,自由路,,,10號,,(03)5327101,週一至週五上午8:00~下午17:00,,依法設置
財政部北區國稅局新竹分局,新竹市,東區,,北大路,,,90-2號,,(03)5336060,週一至週五上午8:00~下午17:00,,依法設置
國立新竹生活美學館,新竹市,東區,,武昌街,,,110號,,(03)5263176,週一至週日上午9:00~下午17:00,,依法設置
新竹市立玻璃工藝博物館,新竹市,東區,,東大路,1段,,2號,,(03)5626091,週三至週日上午9:00~下午16:30,,依法設置
新竹市立動物園,新竹市,東區,,食品路,,,66號,,(03)5222194,週一至週五上午8:00~下午17:00,,依法設置
新竹市立新科國民運動中心,新竹市,東區,,光復路,1段,89巷,90號,,(03)5797929,週一至週日上午06:00~下午22:00,,依法設置
新竹市立體育館,新竹市,東區,,公園路,,,295號,,(03)5621138,週一至週五上午8:00~下午17:00,,依法設置
新竹市東區戶政事務所,新竹市,東區,,民族路,,,40-1號,,(03)5226020,週一至週五上午8:00~下午17:00,,依法設置
新竹市東區區公所,新竹市,東區,,民族路,,,40號,,(03)5218231,週一至週五上午8:00~下午17:00,,依法設置
新竹市東區衛生所,新竹市,東區,,民族路,,,40-2號,,(03)5236158,週一至週五上午8:00~下午17:00,,依法設置
新竹市政府東區托育資源中心暨親子館,新竹市,東區,,中央路,,,241號,3樓,(03)5330761,週一休館週二至週日09:30~12:00、13:00~17:30,,依法設置
新竹市美術館暨開拓館,新竹市,東區,,中央路,,,116號,,(03)5247218,週二至週日09:00~17:00週一、民俗假日及選舉日休館，請自行前往服務台登記,,依法設置
新竹市婦女館,新竹市,東區,,中央路,,,241號,8樓,(03)5351312,週一休館週二至週五上午09:00~下午17:00週六至週日上午09:00~下午17:00,,依法設置
新竹市勞工育樂中心,新竹市,東區,,田美三街,,,2號,,(03)5338672,週一至週五上午8:00~下午17:00,,依法設置
新竹市稅務局,新竹市,東區,,中央路,,,112號,,(03)5225161,週一至週五上午8:00~下午17:00,,依法設置
新竹市衛生局,新竹市,東區,,中央路,,,241號,10、11、12樓,(03)5355191,週一至週五上午8:00~下午17:00,,依法設置
新竹市立馬偕兒童醫院,新竹市,東區,,建功二路,,,28號,,(03)5719999,24小時,,依法設置
新竹市立香山游泳池,新竹市,香山區,,頂埔路,,,21號,,(03)5301585,週二至週日上午7:00~11:00下午15:00~19:00,,依法設置
新竹市香山戶政事務所,新竹市,香山區,,育德街,,,188號,2樓,(03)5388639,週一至週五上午8:00~下午17:00,,依法設置
新竹市香山區公所,新竹市,香山區,,育德街,,,188號,3樓,(03)5307105,週一至週五上午8:00~下午17:00,,依法設置
新竹市香山區托育資源中心暨親子館,新竹市,香山區,,育德街,,,188號,1樓,(03)5301268,週一休館週二至週日09:30~12:00、13:00~17:30,,依法設置
新竹市香山衛生所,新竹市,香山區,,育德街,,,188號,1樓,(03)5388109,週一至週五上午8:00~下午17:00,,依法設置
交通部台灣鐵路管理局台北運務段新竹站,新竹市,東區,,中華路,2段,,445號,,(03)5237441,全天服務時間：06:00~24:00,,依法設置
大潤發流通事業股份有限公司-新竹分公司,新竹市,北區,,湳雅街,,,91~99號,,(03)5357699,週一至週日上午09:00~下午23:00,,依法設置
大魯閣實業（股）公司新竹湳雅分公司,新竹市,北區,,湳雅街,,,91-2號,,(03)6128880,週一至週五上午11:00~下午22:00、週六至週日上午10:30~下午22:00,,依法設置
遠東巨城購物中心股份有限公司新竹分公司創藝大樓,新竹市,東區,,中央路,,,229號,5樓,(03)6238000,週一至週日上午11:00~下午21:30,,依法設置
大潤發流通事業股份有限公司-忠孝分公司,新竹市,東區,,忠孝路,,,300號,,(03)5610168,週一至週日上午09:00~下午23:00,,依法設置
台灣迪卡儂有限公司新竹營業所,新竹市,東區,,慈雲路,,,126號,,(03)6687160,週一至週日上午10:00~下午22:00,,依法設置
好市多股份有限公司新竹分公司,新竹市,東區,,慈雲路,,,188號,1樓,(03)4499909,週一至週日上午10:00~下午21:30,,依法設置
特力屋股份有限公司-新竹店,新竹市,東區,,公道五路,2段,,469號,2樓,(03)5716168,週一至週日上午10:00~下午22:00,,依法設置
國賓大飯店股份有限公司新竹分公司,新竹市,東區,,中華路,,,188號,,(03)5151666,週一至週日上午00:00~下午23:59，請自行前往服務台登記,,依法設置
新竹老爺酒店,新竹市,東區,,光復路,,,227號,,(03)5631122,週一至週日上午00:00~下午23:59，請自行前往服務台登記,,依法設置
遠百企業股份有限公司新竹分公司(遠百愛買),新竹市,東區,,公道五路,2段,,469號,2樓,(03)5735566,週一至週日上午08:30~下午23:00,,依法設置
遠東SOGO百貨新竹店-2F,新竹市,東區,,中央路,,,239號,2樓,(03)6200000,週一至週日上午11:00~下午21:30,,依法設置
遠東SOGO百貨新竹店-5F,新竹市,東區,,中央路,,,239號,5樓,(03)6200000,週一至週日上午11:00~晚上21:30,,依法設置
遠東百貨股份有限公司新竹分公司,新竹市,東區,,西大路,,,323號,,(03)5233121,週一至週日上午11:00~下午22:00,,依法設置
