場所名稱,縣市,鄉/鎮/市/區,村/里,大道/路/街/地區,段,巷/弄/衖,號,樓（之~）,電話,開放時間,注意事項,設置依據
經濟部智慧財產局,臺北市,大安區,龍淵里,辛亥路,2段,,185號,12樓,02-2376-7622,週一至週五08:00~18:00,"1.本局同仁：請至人事室借用鑰匙，並自行於哺(集)乳室內之「個人哺(集)乳室使用者登記簿」登錄。
2.一般民眾：請於本局哺(集)乳室使用登記簿登
錄後，由本局人員開門進入使用。",自願設置
漢來美食股份有限公司台北南港分公司 ,臺北市,南港區,三重里,經貿一路,,,168號,3樓(廁所對面第1間),(02)2788-1777轉6087,每日24小時開放,自行前往哺集乳室，並登記,自願設置
漢來美食股份有限公司台北南港分公司 ,臺北市,南港區,三重里,經貿一路,,,168號,3樓(廁所對面第2間),(02)2788-1777轉6087,每日24小時開放,自行前往哺集乳室，並登記,自願設置
臺北大眾捷運股份有限公司,臺北市,中山區,民安里,中山北路,2,48巷,7,2樓,02-25363001轉8268,週一至週五 09:00~17:00,自行前往哺集乳室，並登記,自願設置
臺北大眾捷運股份有限公司(公館站）,臺北市,中正區,水源里,羅斯福路,4段,,64之1號, ,25363001#8683,每日06:00~24:00,自行前往哺集乳室，並登記,自願設置
臺北大眾捷運股份有限公司-大安森林公園站,臺北市,大安區,龍門里,信義路,3段,,100號,捷運信義線大安森林公園站地下1樓西側大廳非付費區女廁旁,,週一至週日06:00~24:00,前往詢問處，由車站值班人員協助帶領進入，並引導使用Qrcode線上填寫使用登記表,自願設置
臺北大眾捷運股份有限公司-台北101世貿站,臺北市,信義區,景新里,信義路,5段,,20號,2樓,"02-25505600轉4062
0933958826",週一至週日6:00-00:00,需先向站務人員登記,自願設置
臺北大眾捷運股份有限公司-市政府站,臺北市,信義區,興雅里,忠孝東路,5段,,2號,B1樓,02-25505600轉6131,週一至週日6:00-00:00,需先向站務人員登記,自願設置
臺北大眾捷運股份有限公司-松山站,臺北市,松山區,慈祐里,八德路,4,,742,,25505600轉5222,週一至週日 06:00~22:00,,自願設置
臺北大眾捷運股份有限公司-松山機場站,臺北市,松山區,精忠里,敦化北路,,,338,,02-2547-1370,週一至週日 06:00~22:00,,自願設置
臺北大眾捷運股份有限公司-南港站,臺北市,南港區,中南里,忠孝東路,7段,,380號,地下1樓,02-25505600轉6172,週一至週日 06:00~24:00,自行前往哺集乳室，並登記,自願設置
臺北大眾捷運股份有限公司-劍潭站,臺北市,士林區,義信里,中山北路,5,,65,1樓,"02-
25363001轉8644",週一至週日06:00-24:00,自行前往哺集乳室，並登記,自願設置
臺北六福萬怡酒店,臺北市,南港區,中南里,忠孝東路,7段,,359號,7樓,"02-26166565轉2150
0905-802007",週一至週日 06:30-21:00,自行前往哺集乳室，並登記,自願設置
臺北巿立南港高級中學,臺北市,南港區,西新里,向陽路,,,21號,,02-27837863轉309、310,週一至週五 08:00~17:00,自行前往哺集乳室，並登記,自願設置
臺北市大安地政事務所,臺北市,大安區,光信里,信義路,4段,335巷,6號,2樓,"02-2754-8900
分機411",週一至週五08:30~17:00,,自願設置
臺北市大安森林公園,臺北市,大安區,龍門里,新生南路,2段,,1號,露天音樂台地下1樓,"02-2700-3830
分機18",週一至週日08:00~17:00,,自願設置
臺北市大眾捷運股份有限公司-動物園運站,臺北市,文山區,萬興,新光路,2,,32,,27828660轉3131,每日7:00-22:00,欲使用請洽服務人員,自願設置
臺北市中山區永安國民小學,臺北市,中山區,永安里,明水路,,379巷19弄,1號,,02-25335672轉251,週一至週五  08:00~17:00,自行前往哺集乳室，並登記,自願設置
臺北市中山區長安國民小學,臺北市,中山區,中庄里,吉林路,,,15,1樓,02-25118736,週一至週五 08:00~16:30,自行前往哺集乳室，並登記,自願設置
臺北市中山區健康服務中心,臺北市,中山區,行政里,松江路,,,367,1樓,02-25014616轉731,週一至週五08:30~11:30、13:30~16:30,自行前往哺集乳室，並登記,自願設置
臺北市中正區忠孝國民小學,臺北市,中正區,梅花里,忠孝東路,2段,,101號,2樓,23918170轉825,週一~週五8:00~16:30,自行前往哺集乳室，並登記,自願設置
臺北市中正區健康服務中心,臺北市,中正區,龍福里,牯嶺街,,,24號,1樓,23215158轉6534,週一~週五8:30~17:30,自行前往哺集乳室，並登記,自願設置
臺北市文山區武功國民小學,臺北市,文山區,萬祥,興隆路,1,,68號,,29314360轉38,週一至週五8:00-16:00,欲使用請洽總務處人員,自願設置
臺北市文山區博嘉實驗國民小學,臺北市,文山區,博嘉,木柵路,4,159巷,14之1,,22302585轉131,週一至週五8:00-17:00,欲使用請洽總務處,自願設置
臺北市北投健康管理醫院,臺北市,北投區,中心里,中和街,,,2號,,"02-28988686轉6502
0935-646361",週一到日09:00-17:00,自行前往哺集乳室，並登記,自願設置
臺北市北投區戶政事務所,臺北市,北投區,關渡里,立功街,,,9號,11樓-3,02-28924170轉687/0926-380653,週一到五8:30-17:30,自行前往哺集乳室，並登記,自願設置
臺北市北投區文化國民小學,臺北市,北投區,文化里,文化三路,,,1號,,02-28933828轉6121,週一到五8:00-17:00,自行前往哺集乳室，並登記,自願設置
臺北市北投區文林國民小學,臺北市,北投區,建民里,文林北路,,,155號,,02-28234212轉600,週一到五8:00-17:00,自行前往哺集乳室，並登記,自願設置
臺北市北投區北投國民小學,臺北市,北投區,大同里,中央北路,1段,,73號,,02-28912052轉191、192,週一到五9:00-17:00,自行前往哺集乳室，並登記,自願設置
臺北市北投區立農國民小學,臺北市,北投區,立農里,立農街,,,250號,,02-28210702轉211,週一到五8:00-17:00,自行前往哺集乳室，並登記,自願設置
臺北市北投區逸仙國民小學,臺北市,北投區,中心里,新民路,,,2號,,02-28914537轉210,週一到五8:00-17:00,自行前往哺集乳室，並登記,自願設置
臺北市北投區關渡國民小學,臺北市,北投區,一德里,中央北路,4段,,581號,,02-28912847,週一到五8:00-17:00,自行前往哺集乳室，並登記,自願設置
臺北市立大學(天母校區),臺北市,士林區,三玉里,忠誠路,2,,101,3樓,"02-
2871-8288*1202",週一至週五08:30~17:30,自行前往哺集乳室，並登記,自願設置
臺北市立大學(博愛校區),臺北市,中正區,建國里,愛國西路,,,1號,1樓,23113040轉4174,週一~週五8:30~17:00,自行前往哺集乳室，並登記,自願設置
臺北市立復興高級中學,臺北市,北投區,開明里,復興四路,,,70號,,02-28975089,週一到五8:00-17:00,自行前往哺集乳室，並登記,自願設置
臺北市立華江高級中學,臺北市,萬華區,日善里,西藏路,,,213號,3樓,02-23019946轉307,週一至週五08:00~17:00,請使用人員遵守規範並共同維護環境清潔,自願設置
臺北市立新興國民中學,臺北市,中山區,聚葉里,林森北路,,,511號,1樓,02-25714211轉305,週一至週五 07:30~16:20,自行前往哺集乳室，並登記,自願設置
臺北市立萬華國民中學,臺北市,萬華區,日善里,西藏路,,,201號,4樓,02-23394567轉160,週一至週五08:00~16:00,請使用人員遵守規範並共同維護環境清潔,自願設置
臺北市立龍山國民中學,臺北市,萬華區,富福里,南寧路,,,46號,2樓,02-23362789轉305,週一至週五08:30~16:00,請使用人員遵守規範並共同維護環境清潔,自願設置
臺北市立關渡國民中學,臺北市,北投區,關渡里,知行路,,,212號,,02-28581770轉360,週一到五8:00-17:00,自行前往哺集乳室，並登記,自願設置
臺北市私立東山高級中學,臺北市,文山區,老泉,老泉街,,26巷,3號,,29395901轉245,週一至週五8:00-1700,自行前往哺集乳室，並登記,自願設置
臺北市南港區南港國民小學,臺北市,南港區,南港里,惠民街,,,67號,,02-2783-4678轉2205,週一至週五 07:30~16:30,自行前往哺集乳室，並登記,自願設置
臺北市政府社會局委託財團法人新匯流文化基金會經營管理臺北市中正親子館,臺北市,中正區,東門里,仁愛路,1段,,17號,3樓,23516730轉9,週二~週日9:30~17:00,自行前往哺集乳室，並登記,自願設置
臺北市政府消防局第三救災救護大隊中山中隊松江分隊,臺北市,中山區,朱園里,松江路,,25巷,9號,1樓,02-25178353,週一至週五 09:00~18:00,自行前往哺集乳室，並登記,自願設置
臺北市政府警察局中正第一分局,臺北市,中正區,黎明里,公園路,,,15號,2樓,23143644,每日24小時,自行前往哺集乳室，並登記,自願設置
臺北市政府觀光傳播局-西門町遊客中心,臺北市,萬華區,萬壽里,漢中街,,,45號,2樓,2720-8889分機3335,"週一至週日
12:30-20:30","1.需先向櫃臺登記並拿取鑰匙                   
2.請使用人員遵守規範共同維護環境清潔",自願設置
臺北市萬華區老松國民小學,臺北市,萬華區,福音里,桂林路,,,64號,1樓,02-23361226轉126,週一至週五07:30~13:30,"1.位在健康中心隔壁
2.請使用人員遵守規範並共同維護環境清潔",自願設置
臺北市萬華區東園國民小學,臺北市,萬華區,全德里,東園街,,,195號,2樓,02-23034803轉1604,週一至週五08:00~16:00,請使用人員遵守規範並共同維護環境清潔,自願設置
臺北市萬華區婦女暨家庭服務中心(臺北市政府社會局委託台北基督教女青年會辦理),臺北市,萬華區,日善里,東園街,,,19號,4樓,02-23030105,"週二、四、五、六09:00~16:00
週三13:00~20:00",請使用人員遵守規範並共同維護環境清潔,自願設置
臺北市萬華區萬大國民小學,臺北市,萬華區,全德里,萬大路,,,346號,1樓,02-23050960,週一至週五08:00~16:00,"1.位在大成樓1樓
2.請使用人員遵守規範並共同維護環境清潔",自願設置
臺北自來水事業處(客服中心),臺北市,大安區,學府里,長興街,,,,1樓客服中心,02-8733-5936,週一至週五 09:00~17:00,"1.內部員工使用自行前往哺集乳室，並填寫使用登記表。
2.民眾自行前往或由櫃台人員引導至哺集乳室，並填寫使用登記表。",自願設置
臺北自來水事業處北區營業分處,臺北市,中山區,民安里,長安西路,,,3號,2樓,02-21004100,週一至週五 09:00~18:00,自行前往哺集乳室，並登記,自願設置
臺北城市科技大學,臺北市,北投區,一德里,學園路,,,2號,,02-28927154轉2301,週一到五08:30-16:30,自行前往哺集乳室，並登記,自願設置
臺北醫學大學,臺北市,信義區,雙和里,吳興街,,,250號,1樓,02-27361661轉2087/2250,週一至週五8:00-17:00,,自願設置
臺灣銀行股份有限公司仁愛分公司,臺北市,中正區,幸市里,仁愛路,2段,,99號,2樓,23975936轉601、603,週一到週五09:00-15:30,自行前往哺集乳室，並登記,自願設置
臺灣銀行館前分行,臺北市,中正區,黎明里,館前路,,,49號,１樓,23493796(總行)/2381-2949轉217(為主),週一~週五09:00~15:30,自行前往哺集乳室，並登記,自願設置
遠雄人壽巨蛋事業股份事業(巨蛋體育館)內野,臺北市,信義區,興隆里,基隆路,4段,,515號,,02-27228811轉6252,賽事開放,,自願設置
遠雄人壽巨蛋事業股份事業(巨蛋體育館)外野,臺北市,信義區,興隆里,基隆路,4段,,515號,,02-27228811轉6252,賽事開放,,自願設置
嬰幼兒物資交流中心,臺北市,中正區,幸福里,忠孝東路,1段,,108號,3樓,23915587#20,週二~週日09:30~12:00、14:00~17:00,自行前往哺集乳室，並登記,自願設置
醫療財團法人辜公亮基金會和信治癌中心醫院,臺北市,北投區,一德里,立德路,,,125號,,02-28970011轉3750,"假日休息,週一到五8:30-17:00,週六8:30-12:00",自行前往哺集乳室，並登記,自願設置
寶藏巖國際藝術村(財團法人台北市文化基金會),臺北市,中正區,水源里,汀州路, 3段,230巷14弄,6-1號,2樓之1,23645313轉133,週二~週日11:00~18:00,自行前往哺集乳室，並登記,自願設置
天主教花蓮教區醫療財團法人台東聖母醫院,臺東縣,臺東市,民族里,杭州街,,,2號,089-322833-169,全年無休每日8:00-22:00,請自行前往哺乳室或洽服務臺值班人員,,自願設置
耶穌基督教期聖徒教會,臺東縣,臺東市,,正氣北路,,230巷,206號,089-324250,星期一不開放欲前往需先電話通知,請自行前往哺乳室或洽服務人員,,自願設置
馬偕紀念醫院台東分院,臺東縣,臺東市,,長沙街,,303巷,1號,089-310150,全年無休每日8:00-22:00,請自行前往哺乳室或洽值班人員,,自願設置
國立成功商業水產職業學校,臺東縣,成功鎮,忠智里,太平路,,,52號,089-850011,週一至週五上午8:00-下午5:00,請自行前往哺乳室或洽服務人員,,自願設置
國立臺東大學,臺東縣,臺東市,,大學路,二段,,369號,089-318855,週一至週五上午8:00-下午5:00,請自行前往哺乳室或洽服務人員,,自願設置
國立臺東大學附屬特殊教育學校 A棟3樓 ,臺東縣,臺東市,,中興路,三段,401巷,170號,089-229912~14 ,週一至週五上午8:00-下午5:00,請自行前往哺乳室或洽服務人員,,自願設置
國立臺東大學附屬體育高級中學,臺東縣,臺東市,豐田里,中興路,五段,,399號,089-383629,週一至週五上午8:00-下午5:00,請自行前往哺乳室或洽服務人員,,自願設置
國立臺東女子高級中學,臺東縣,臺東市,四維里,四維路,一段,,690號,089-321268,週一至週五上午8:00-下午5:00,請自行前往哺乳室或洽服務人員,,自願設置
國立臺東高級中學3樓,臺東縣,臺東市,新興里,中華路,一段,,721號,089-322070,週一至週五上午8:00-下午5:00,請自行前往哺乳室或洽服務人員,,自願設置
國立臺東高級商業職業學校,臺東縣,臺東市,,正氣路,,,440號,089-350575,週一至週五上午8:00-下午5:00,請自行前往哺乳室或洽服務人員,,自願設置
國立臺東專科學校2樓,臺東縣,臺東市,豐樂里,太原路,一段,,482號,089-226389,週一至週五上午8:00-下午5:00,請自行前往哺乳室或洽服務人員,,自願設置
臺東基督教醫院,臺東縣,臺東市,新生里,開封街,,,350號,089-960888,全年無休每日8:00-22:00,請自行前往哺乳室或洽值班人員,,自願設置
臺東縣公私協力托育資源中心-關山站,臺東縣,關山鎮,,中華路,,,21號,089-810277,週一至週五上午8:00-下午5:00,請自行前往哺乳室或洽服務人員,,自願設置
內政部入出國及移民署澎湖地區行政中心,澎湖縣,馬公市,西文里,新生路,,,177號,1樓,06-9264545,週一至週五 上午8:30~12:00；下午1:30~5:30,中午下班及國定假日不開放,自願設置
交通部民用航空局七美航空站,澎湖縣,七美鄉,平和村,,,,55號,,9971256,全年無休上午8:30~下午5:30,,自願設置
交通部民用航空局望安航空站,澎湖縣,望安鄉,中社村,,,,156號,,9991806,全年無休上午8:30~下午5:30,,自願設置
交通部觀光局澎湖國家風景區管理處小門地質展示中心,澎湖縣,西嶼鄉,小門村,,,,11-12號,,9982988,上午8:00~下午5:00,,自願設置
